pref,pref_code,cat,date,shop,addr,lat,lon,lat_i,lon_i
osaka,27,コンビニ,2026-03-01,広川浩一郎セブン－イレブン大阪大桐２丁目店,大阪市東淀川区大桐２丁目１番７号,34.745522,135.542603,8338,5686
osaka,27,ドラッグ・薬局,2026-03-19,法人番号9122001015015株式会社アカカベドラッグアカカベ阪急淡路店,大阪市東淀川区淡路４丁目７番９号及び７番１１号,34.740265,135.515045,8337,5682
osaka,27,コンビニ,2026-03-31,米田由美子ファミリーマート豊新三丁目店,大阪市東淀川区豊新３丁目２６番１６号,34.746326,135.532532,8339,5685
osaka,27,コンビニ,2026-03-05,法人番号4120001157427光信産業株式会社ファミリーマート中之島クロス店,大阪市北区中之島４丁目３番５１号中之島クロス２階,34.692787,135.490158,8326,5678
osaka,27,ドラッグ・薬局,2026-03-17,法人番号7180301016951株式会社スギ薬局スギドラッグリーガロイヤルホテル大阪店,大阪市北区中之島５丁目３番６８号リーガロイヤルホテル大阪ヴィニェットコレクション１階,34.691135,135.487198,8325,5677
osaka,27,ドラッグ・薬局,2026-03-02,法人番号1040001036939株式会社マツモトキヨシ薬マツモトキヨシ大淀店,大阪市北区大淀中３丁目２番２号,34.702942,135.484497,8328,5677
osaka,27,コンビニ,2026-03-01,山口勝之ローソン堺鉄砲町西店,堺市堺区鉄砲町３２番地２,34.593559,135.478546,8302,5676
osaka,27,コンビニ,2026-03-16,法人番号4010001030181ミニストップ株式会社ミニストップ堺福田店,堺市中区福田８６６番地１,34.524601,135.526474,8285,5684
osaka,27,コンビニ,2026-03-31,法人番号4120101059762ＦＰＳ株式会社ファミリーマート堺高松店,堺市東区高松７０番地４,34.533539,135.535187,8288,5685
osaka,27,コンビニ,2026-03-01,法人番号4010001030181ミニストップ株式会社ミニストップ岸和田摩湯町店,岸和田市摩湯町３３１番地１,34.463173,135.430634,8271,5668
osaka,27,コンビニ,2026-03-01,森屋律子セブン－イレブン豊中豊南西店,豊中市豊南町西３丁目８番１１号,34.752407,135.48259,8340,5677
osaka,27,コンビニ,2026-03-02,岡﨑陽一セブン－イレブン豊中豊南町東４丁目店,豊中市豊南町東４丁目２番２０号,34.747952,135.483597,8339,5677
osaka,27,コンビニ,2026-03-01,法人番号1010001088181株式会社セブン－イレブン・ジャパンセブン－イレブンＪＲ岸辺駅北店,吹田市岸部中３丁目１４番１号,34.777775,135.538269,8346,5686
osaka,27,コンビニ,2026-03-24,法人番号6170001013920株式会社Ｆプロデュースコーポレーションファミリーマート和泉阪本町／Ｓ店,和泉市阪本町３７６番地１１,34.473843,135.451202,8273,5672
osaka,27,コンビニ,2026-03-01,石丸幸親セブン－イレブン寝屋川昭栄町店,寝屋川市昭栄町１０番２１号,34.758236,135.623505,8341,5699
osaka,27,コンビニ,2026-03-18,樅木昇セブン－イレブン寝屋川明和１丁目店,寝屋川市明和１丁目１７番１号,34.753273,135.643753,8340,5703
osaka,27,コンビニ,2026-03-19,法人番号4010001030181ミニストップ株式会社ミニストップ茨木彩都あさぎ店,茨木市彩都あさぎ１丁目３番１７号,34.852058,135.522552,8364,5683
osaka,27,コンビニ,2026-03-19,法人番号4010001030181ミニストップ株式会社ミニストップ茨木藤の里店,茨木市藤の里１丁目１７番１９号,34.840458,135.543808,8361,5687
osaka,27,ドラッグ・薬局,2026-03-14,法人番号1040001036939株式会社マツモトキヨシ薬マツモトキヨシ河内山本店,八尾市山本町１丁目８番２２号,34.62756,135.621185,8310,5699
osaka,27,コンビニ,2026-03-01,法人番号1010001088181株式会社セブン－イレブン・ジャパンセブン－イレブン大東市寺川３丁目店,大東市寺川３丁目８番２９号,34.710712,135.641846,8330,5702
osaka,27,コンビニ,2026-03-04,法人番号4010001030181ミニストップ株式会社ミニストップ門真柳田町店,門真市柳田町２６番８号,34.731178,135.592941,8335,5694
osaka,27,コンビニ,2026-03-01,法人番号4010001030181ミニストップ株式会社ミニストップ大蓮東３丁目店,東大阪市大蓮東３丁目１３番６号,34.636692,135.582993,8312,5693
osaka,27,コンビニ,2026-03-01,法人番号4010001030181ミニストップ株式会社ミニストップ東大阪宝持店,東大阪市宝持３丁目２番２２号,34.654888,135.589554,8317,5694
osaka,27,コンビニ,2026-03-09,法人番号4010001030181ミニストップ株式会社ミニストップ東大阪若江北町店,東大阪市若江北町３丁目５番１５号,34.654728,135.602356,8317,5696
saga,41,コンビニ,2026-03-01,古賀りつ子ローソン小城牛津店,小城市牛津町柿樋瀬８９９番地４,33.248703,130.208649,7979,4833
saga,41,コンビニ,2026-03-10,法人番号6300001010185株式会社千尋屋ローソンＳ佐賀兵庫北店,佐賀市兵庫北六丁目１２番１号,33.275997,130.313446,7986,4850
saga,41,コンビニ,2026-03-01,補伽賢一ローソン神埼鶴店,神埼市神埼町鶴９２７番地１,33.325417,130.373657,7998,4859
saga,41,ドラッグ・薬局,2026-03-26,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス上峰店,三養基郡上峰町大字坊所２２番地１,33.324326,130.420975,7997,4867
saga,41,ドラッグ・薬局,2026-03-03,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス伊万里松島店,伊万里市松島町４３番地１,33.280121,129.875305,7987,4780
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン日高高麗店,日高市大字台２９４番地１,35.881649,139.306122,8611,6288
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン毛呂山川角東店,入間郡毛呂山町大字川角８６７番地１,35.952206,139.340698,8628,6294
saitama,11,コンビニ,2026-03-01,五十畑諭ローソン越生西和田店,入間郡越生町大字西和田３９０番地９,35.970188,139.301483,8632,6288
saitama,11,コンビニ,2026-03-16,法人番号4030001157824株式会社こかいファミリーマート大原店,ふじみ野市大原二丁目１番地２６,35.879314,139.517899,8611,6322
saitama,11,コンビニ,2026-03-30,本道勇樹ファミリーマート若葉駅西店,鶴ヶ島市大字藤金８７７番地４０,35.946484,139.40448,8627,6304
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン熊谷葛和田店,熊谷市葛和田９１０番地１,36.203316,139.420303,8688,6307
saitama,11,コンビニ,2026-03-31,武内雅明ファミリーマート北戸田駅前店,戸田市大字新曽２２２０番地の１北戸田ファーストゲートタワー１０３,35.827744,139.659988,8598,6345
saitama,11,コンビニ,2026-03-01,神(cid:8443)潤子ファミリーマート浦和根岸店,さいたま市南区根岸二丁目１４番１号サニーフラット南浦和１階,35.842213,139.665054,8602,6346
saitama,11,ドラッグ・薬局,2026-03-10,法人番号1040001036939株式会社マツモトキヨシドラッグストアマツモトキヨシさいたま根岸店,さいたま市南区根岸一丁目２４番１１号,35.843033,139.66124,8602,6345
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン行田持田店,行田市大字持田６０００番地２,36.138237,139.439835,8673,6310
saitama,11,コンビニ,2026-03-01,法人番号2013301010706株式会社ファミリーマートファミリーマート秩父野坂町店,秩父市野坂町二丁目１６番地４８,35.987152,139.08551,8636,6253
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン秩父皆野北店,秩父郡皆野町大字皆野２０８４番地,36.070019,139.104385,8656,6256
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン飯能平松店,飯能市大字平松８４番地６,35.866863,139.345795,8608,6295
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン上里役場前店,児玉郡上里町大字七本木５６０１番地,36.249939,139.143433,8699,6262
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン本庄蛭川店,本庄市児玉町蛭川３１９番地２,36.20639,139.143936,8689,6263
saitama,11,コンビニ,2026-03-01,法人番号2010701019195株式会社ローソンローソン本庄早稲田駅前店,本庄市早稲田の杜三丁目１番４５号,36.221119,139.180206,8693,6268
saitama,11,ドラッグ・薬局,2026-03-04,法人番号6030001051892株式会社セキ薬品ドラッグストアセキ関山店,蓮田市関山二丁目２番１０号,35.986668,139.649719,8636,6343
saitama,11,コンビニ,2026-03-27,徐清寰ファミリーマート桶川駅東口店,桶川市寿一丁目１番７号,35.999691,139.563263,8639,6330
saitama,11,コンビニ,2026-03-31,法人番号2013301010706株式会社ファミリーマートファミリーマート上尾菅谷四丁目店,上尾市菅谷四丁目３５番地２,36.003189,139.592651,8640,6334
saitama,11,コンビニ,2026-03-01,法人番号4010001030181ミニストップ株式会社ミニストップ南越谷ラクーン店,越谷市南越谷一丁目１５番地１南越谷ラクーン１階,35.875023,139.793213,8610,6366
sapporo,01,コンビニ,2026-03-01,牧野冬紀ローソン札幌南３条西一丁目店,札幌市中央区南三条西一丁目８番地１０ＣｏｎｎｅｃｔＳａｐｐｏｒｏ１階,43.056946,141.356705,10333,6617
sapporo,01,コンビニ,2026-03-01,法人番号1010001088181株式会社セブン-イレブン・ジャパンセブン-イレブン江別大麻北町店,江別市大麻北町５１８番地５７,43.09071,141.502487,10341,6640
sapporo,01,コンビニ,2026-03-19,大江真弘セブン-イレブン札幌本郷通８丁目南店,札幌市白石区本郷通八丁目南２番１５号建物１階,43.041718,141.414703,10330,6626
sapporo,01,スーパー,2026-03-25,法人番号8290001022835Ｊｕｐｉｔｅｒ株式会社ジュピターイオンモール旭川駅前,旭川市宮下通七丁目２番５号イオンモール旭川駅前１階,43.76445,142.358063,10503,6777
sapporo,01,コンビニ,2026-03-01,法人番号3450002000900有限会社エンドレスカンパニーローソン当麻店,上川郡当麻町宇園別２区,43.840778,142.478455,10521,6796
sapporo,01,コンビニ,2026-03-01,法人番号1010001088181株式会社セブン-イレブン・ジャパンセブン-イレブン釧路海運３丁目店,釧路市海運三丁目１番１９号,42.986893,144.370087,10316,7099
sapporo,01,コンビニ,2026-03-25,法人番号1460102004133有限会社スギセブン-イレブン帯広かわにし店,帯広市川西町西二線６１番地９,42.84687,143.163712,10283,6906
sapporo,01,コンビニ,2026-03-01,山下恭平セブン-イレブン名寄風連店,名寄市風連町本町６８番地,44.293449,142.419891,10630,6787
sapporo,01,コンビニ,2026-03-13,髙橋秀範ローソン上砂川町店,空知郡上砂川町字上砂川町中央北一条４丁目１番１号,43.481754,141.987213,10435,6717
shiga,25,コンビニ,2026-03-31,法人番号4160003000572合資会社ＴＲＦ－ｏｎｅファミリーマート彦根松原店,彦根市松原町３６４２番地,35.282974,136.261444,8467,5801
shiga,25,ドラッグ・薬局,2026-03-19,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス下鈎店,栗東市下鈎８９６番地,35.03326,135.982605,8407,5757
shimane,32,ドラッグ・薬局,2026-03-25,法人番号9240001021698株式会社ツルハグループドラッグ＆ファーマシー西日本ドラッグストアウェルネス乃白南店,松江市乃白町2203番地,35.430317,133.047684,8503,5287
shizuoka,22,コンビニ,2026-03-27,法人番号9080002000164有限会社アクティブローソンエスパルスドリームプラザ店,静岡市清水区入船町13番15号,35.01041,138.492599,8402,6158
shizuoka,22,コンビニ,2026-03-01,法人番号4010001030181ミニストップ株式会社ミニストップ浜松於呂店,浜松市浜名区於呂1958番地の1,34.83297,137.798264,8359,6047
shizuoka,22,コンビニ,2026-03-16,荻田祥惠セブン－イレブン裾野平松店,裾野市平松593番地の3,35.167622,138.906723,8440,6225
shizuoka,22,ドラッグ・薬局,2026-03-23,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス川島田店,御殿場市川島田328番地の9,35.295063,138.925644,8470,6228
shizuoka,22,コンビニ,2026-03-11,法人番号7080101021963株式会社ＡＦＡＫセブン－イレブン富士市今宮店,富士市今宮547番地の1,35.201946,138.719833,8448,6195
shizuoka,22,コンビニ,2026-03-18,吉田由美子セブン－イレブン磐田大原店,磐田市大原1427番地1,34.699139,137.865341,8327,6058
shizuoka,22,コンビニ,2026-03-26,岡本卓士ファミリーマートＪＲ菊川駅／Ｓ店,菊川市堀之内547番地の9ＪＲ東海菊川駅構内,34.762737,138.084808,8343,6093
shizuoka,22,コンビニ,2026-03-10,五十畑翔太ファミリーマート藤枝一丁目店,藤枝市藤枝一丁目4番13号,34.868286,138.251633,8368,6120
shizuoka,22,コンビニ,2026-03-31,小林駿一ファミリーマート藤枝蓮華寺池店,藤枝市若王子一丁目5番7号,34.877972,138.257645,8370,6121
tochigi,09,コンビニ,2026-03-13,法人番号1060002004513ジーエムシー有限会社ファミリーマートＢＯＳＳ１５タウン／Ｓ店,宇都宮市簗瀬町１８６５番地１建物１階,36.54549,139.887039,8770,6381
tochigi,09,ドラッグ・薬局,2026-03-17,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス氏家店,さくら市氏家３１４５番地１,36.686928,139.96637,8804,6394
tokushima,36,コンビニ,2026-03-18,岡崎卓也セブン－イレブン徳島安宅２丁目店,徳島市安宅２丁目２９番地１,34.070648,134.575333,8176,5532
tokushima,36,ドラッグ・薬局,2026-03-19,法人番号9290001044133株式会社ドラッグストアモリドラッグストアモリ国府観音寺店,徳島市国府町観音寺矢三田６０５番地の１,34.069935,134.472061,8176,5515
tokushima,36,コンビニ,2026-03-01,久保義典ローソン鳴門高島店,鳴門市鳴門町高島字北３５３番地,34.205833,134.593704,8209,5534
tokushima,36,コンビニ,2026-03-01,法人番号4010001030181ミニストップ株式会社ミニストップ脇町店,美馬市脇町大字脇町字町南４７１番地１,34.068764,134.136505,8176,5461
tokyo,13,コンビニ,2026-03-17,法人番号2010701019195株式会社ローソンローソン三菱ＵＦＪ信託銀行本店ビル丸の内よろず店,千代田区丸の内１丁目４番５号三菱ＵＦＪ信託銀行本店ビル地下１階,35.684025,139.764786,8564,6362
tokyo,13,コンビニ,2026-03-25,金鎖ファミリーマート名鉄イン浜松町店,港区浜松町１丁目１９番１４号名鉄イン浜松町１階,35.657879,139.755936,8557,6360
tokyo,13,コンビニ,2026-03-01,法人番号2011003022929合同会社ウェストヴィレッジローソンＨ大森駅北口店,品川区南大井６丁目１７番１４号曽根ビル１階,35.589703,139.729355,8541,6356
tokyo,13,コンビニ,2026-03-10,小松元セブン－イレブン大井町トラックス店,品川区広町２丁目１番１７号ＴＲＡＣＫＳＳＴＲＥＥＴ２階店舗番号０２０８０１,35.607903,139.732117,8545,6357
tokyo,13,コンビニ,2026-03-31,齋藤雅子ファミリーマート新宿新小川町店,新宿区新小川町７番１７号飯田橋三幸ビル１階,35.708054,139.741135,8569,6358
tokyo,13,コンビニ,2026-03-01,朴相美セブン－イレブン新宿大久保３丁目店,新宿区大久保３丁目２番１２号建物１階及び２階,35.704628,139.7052,8569,6352
tokyo,13,ドラッグ・薬局,2026-03-16,法人番号6011101051743トラスト国際医療株式会社東都薬局,新宿区百人町３丁目１番６号西戸山タワーホウムズセントラルタワー地下１階Ｆ－２号室,35.705738,139.700577,8569,6352
tokyo,13,コンビニ,2026-03-11,中島隆介ファミリーマート新木場センタービル店,江東区新木場１丁目１８番６号新木場センタービル１階１０１号室,35.644424,139.825714,8554,6372
tokyo,13,コンビニ,2026-03-19,仲村健太郎デイリーヤマザキ江東豊洲駅前店,江東区豊洲５丁目５番１号豊洲シエルタワー１階Ｓ１－１号室,35.653679,139.795715,8556,6367
tokyo,13,コンビニ,2026-03-24,法人番号3010601021671株式会社ユーニックファミリーマート東京ドリームパーク店,江東区有明３丁目３番８号東京ドリームパーク１階商業１－１区画,35.630138,139.787827,8551,6366
tokyo,13,コンビニ,2026-03-01,法人番号2010801016902株式会社スズセンローソン柿の木坂店,目黒区碑文谷４丁目２４番１３号クレッセント柿の木坂西悠ビル１階,35.620369,139.680756,8548,6348
tokyo,13,コンビニ,2026-03-01,田村資代ローソンストア１００蒲田西口店,大田区西蒲田７丁目３０番１号ベエラ・ハイムなかじ１階,35.563347,139.713974,8535,6354
tokyo,13,コンビニ,2026-03-01,法人番号5013202001850有限会社カノウヤ商店セブン－イレブン世田谷砧４丁目店,世田谷区砧４丁目６番８号,35.640781,139.61261,8553,6338
tokyo,13,コンビニ,2026-03-01,橋英志セブン－イレブン世田谷砧３丁目店,世田谷区砧３丁目３番３号メディカルテラス砧１階,35.634853,139.612579,8552,6338
tokyo,13,コンビニ,2026-03-02,法人番号7011502009281有限会社酢屋鈴木商店セブン－イレブン荒川東尾久３丁目店,荒川区東尾久３丁目２４番２２号,35.745068,139.770706,8578,6363
tokyo,13,コンビニ,2026-03-04,寺内健太郎ファミリーマート桜川三丁目店,板橋区桜川３丁目１３番１７号,35.759598,139.674179,8582,6347
tokyo,13,ドラッグ・薬局,2026-03-26,法人番号7180301016951株式会社スギ薬局スギドラッグ常盤台４丁目店,板橋区常盤台４丁目７番１２号ＦＩＧＡＲＯｔｏｋｉｗａｄａｉ１階,35.764801,139.68042,8583,6348
tokyo,13,コンビニ,2026-03-01,法人番号4010001030181ミニストップ株式会社ミニストップ葛飾スポーツセンター前店,葛飾区奥戸７丁目７番１号,35.735523,139.863144,8576,6378
tokyo,13,ドラッグ・薬局,2026-03-13,法人番号1040001036939株式会社マツモトキヨシ薬マツモトキヨシ西亀有２丁目店,葛飾区西亀有２丁目３７番７号,35.762852,139.833969,8583,6373
tokyo,13,コンビニ,2026-03-13,法人番号1010001088181株式会社セブン－イレブン・ジャパンセブン－イレブン国立学園通り店,国立市富士見台４丁目５２番１号,35.690243,139.430603,8565,6308
tokyo,13,コンビニ,2026-03-25,二宮義之セブン－イレブン府中番場北裏通り店,府中市片町１丁目１９番地の４,35.670982,139.46991,8561,6315
tottori,31,コンビニ,2026-03-01,法人番号6280001002706株式会社ＢＥＡＴＮＩＫコーポレーションローソン北栄町北尾店,東伯郡北栄町北尾90番地1,35.477943,133.809357,8514,5409
toyama,16,ドラッグ・薬局,2026-03-27,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス姫野店,高岡市姫野５３７番地１,36.771164,137.087479,8825,5933
wakayama,30,コンビニ,2026-03-01,橋村篤ローソン湯浅町湯浅店,有田郡湯浅町湯浅１４５８番地１,34.034603,135.185699,8168,5629
yamagata,06,コンビニ,2026-03-11,法人番号1010001088181株式会社セブン－イレブン・ジャパンセブン－イレブン山形南栄町2丁目店,山形市南栄町二丁目16番8号,38.230885,140.320801,9175,6451
yamagata,06,コンビニ,2026-03-01,法人番号9390001013029株式会社ＧＯＴＯセブン－イレブン酒田亀ケ崎4丁目店,酒田市亀ケ崎四丁目16番20号,38.899223,139.842346,9335,6374
yamaguchi,35,コンビニ,2026-03-26,河口和彦セブン－イレブン宇部新町店,宇部市新町9番13号,33.951588,131.242493,8148,4998
yamanashi,19,コンビニ,2026-03-01,手塚昌智ローソン大泉西井出店,北杜市大泉町西井出８５６６番地４８,35.906494,138.402512,8617,6144
yamanashi,19,コンビニ,2026-03-19,佐々木英夫セブン－イレブン昭和町飯喰店,中巨摩郡昭和町河西１６３２番地１,35.615192,138.522446,8547,6163
yamanashi,19,スーパー,2026-03-06,法人番号9290001072902株式会社トライアルストアーズスーパーセンタートライアル石和店,笛吹市石和町四日市場１６７９番地,35.644585,138.63118,8554,6180
aichi,23,コンビニ,2026-04-01,法人番号3180003028869合同会社いまじんローソン名東上社一丁目店,名古屋市名東区上社一丁目701番地,35.174389,137.007339,8441,5921
aichi,23,コンビニ,2026-04-01,法人番号3180003028869合同会社いまじんローソン名東高校前店,名古屋市名東区大針一丁目366番地1,35.154583,137.020813,8437,5923
aichi,23,スーパー,2026-04-24,法人番号1080101006499マックスバリュ東海株式会社マックスバリュエクスプレス上社駅前店,名古屋市名東区上社一丁目612番地フロント上社1階,35.174633,137.006561,8441,5921
aichi,23,コンビニ,2026-04-30,白髭聰セブン－イレブン名古屋錦通今池北店,名古屋市千種区内山三丁目10番17号,35.170174,136.936646,8440,5909
aichi,23,コンビニ,2026-04-01,法人番号6180003009461合同会社新家商会ファミリーマート新守山駅前店,名古屋市守山区新守町50番地,35.207188,136.952148,8449,5912
aichi,23,コンビニ,2026-04-01,法人番号3180003028869合同会社いまじんローソン天白中平店,名古屋市天白区中平二丁目501番地,35.115017,136.996643,8427,5919
aichi,23,コンビニ,2026-04-01,法人番号3180003028869合同会社いまじんローソン緑区滝ノ水店,名古屋市緑区滝ノ水一丁目1013番地1,35.092033,136.980026,8422,5916
aichi,23,コンビニ,2026-04-01,法人番号3180003028869合同会社いまじんローソン緑区神ノ倉店,名古屋市緑区東神の倉一丁目2706番地,35.105518,137.017334,8425,5922
aichi,23,コンビニ,2026-04-01,法人番号3180003028869合同会社いまじんローソン南区芝町店,名古屋市南区芝町30番地,35.097404,136.942017,8423,5910
aichi,23,コンビニ,2026-04-01,滝沢美由子ファミリーマート緑浦里店,名古屋市緑区浦里三丁目86番地,35.086357,136.948013,8420,5911
aichi,23,コンビニ,2026-04-01,法人番号4010001030181ミニストップ株式会社ミニストップ幸田深溝店,額田郡幸田町大字深溝字西金ヶ崎18番地1,34.843418,137.167267,8362,5946
aichi,23,コンビニ,2026-04-01,法人番号4010001030181ミニストップ株式会社ミニストップ一宮三条店,一宮市三条字北平42番地1,35.303101,136.76062,8472,5881
aichi,23,コンビニ,2026-04-01,法人番号8180001106234株式会社プログレッシングローソン一宮三条南店,一宮市三条字墓北16番地1,35.304581,136.752625,8473,5880
aichi,23,コンビニ,2026-04-17,董明ファミリーマートキクヤ一宮店,一宮市今伊勢町本神戸字南新田11番地,35.313931,136.792297,8475,5886
aichi,23,コンビニ,2026-04-01,宇土洋子ローソン東海元浜町店,東海市元浜町45番地5,35.009628,136.8797,8402,5900
aichi,23,コンビニ,2026-04-01,法人番号4010001030181ミニストップ株式会社ミニストップ半田平井町店,半田市平井町五丁目87番地1,34.908527,136.89537,8378,5903
aichi,23,ドラッグ・薬局,2026-04-01,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス平島中店,弥富市平島中三丁目28番地,35.10857,136.73645,8426,5877
aichi,23,コンビニ,2026-04-01,村山亮輔ファミリーマート豊田小坂町店,豊田市小坂町六丁目35番地,35.086449,137.142258,8420,5942
aichi,23,コンビニ,2026-04-22,中澤健次セブン－イレブン豊田市荒井町店,豊田市荒井町万加田96番地5,35.105274,137.171829,8425,5947
aichi,23,コンビニ,2026-04-15,野中浩輔ファミリーマート春日井押沢台店,春日井市押沢台一丁目7番地12,35.285614,137.064514,8468,5930
aomori,02,コンビニ,2026-04-01,法人番号7420001016434株式会社ｇｏｏｄｔｉｍｅローソン弘前田園四丁目店,弘前市大字田園四丁目7番地6,40.60471,140.506989,9745,6481
aomori,02,コンビニ,2026-04-01,法人番号7420001016434株式会社ｇｏｏｄｔｉｍｅローソン平川高木原富店,平川市高木原富215番地,40.614265,140.586166,9747,6493
aomori,02,コンビニ,2026-04-01,法人番号7420001016434株式会社ｇｏｏｄｔｉｍｅローソン平川尾上栄松店,平川市尾上栄松123番地1,40.617085,140.579605,9748,6492
aomori,02,コンビニ,2026-04-01,法人番号7420001016434株式会社ｇｏｏｄｔｉｍｅローソン黒石袋井店,黒石市袋井二丁目29番地1,40.641048,140.589996,9753,6494
aomori,02,コンビニ,2026-04-01,法人番号7420001016434株式会社ｇｏｏｄｔｉｍｅローソン黒石角田店,黒石市角田22番地1,40.641869,140.609467,9754,6497
aomori,02,コンビニ,2026-04-01,法人番号7420001016434株式会社ｇｏｏｄｔｉｍｅローソン黒石緑ヶ丘店,黒石市緑ヶ丘17番地2,40.661716,140.597153,9758,6495
chiba,12,コンビニ,2026-04-10,張桂玉セブン－イレブン千葉大椎町店,千葉市緑区大椎町１１９８番地１３,35.525887,140.253586,8526,6440
chiba,12,コンビニ,2026-04-01,加藤知樹ローソン西八千代店,八千代市緑が丘西１丁目１８番１号,35.73003,140.066986,8575,6410
chiba,12,コンビニ,2026-04-01,法人番号1010701035020株式会社ローソンアーバンワークスローソン浦安南口店,浦安市猫実４丁目１８番２１号博栄ビル１階,35.664494,139.892426,8559,6382
chiba,12,コンビニ,2026-04-27,狩野守康ファミリーマート船橋古和釜店,船橋市古和釜町６０５番地２,35.738018,140.052063,8577,6408
chiba,12,コンビニ,2026-04-01,法人番号1010701035020株式会社ローソンアーバンワークスローソン流山鰭ケ崎店,流山市鰭ヶ崎４番地の９流山スカイハイツ１階,35.837212,139.910202,8600,6385
chiba,12,コンビニ,2026-04-01,法人番号1010001088181株式会社セブン－イレブン・ジャパンセブン－イレブン北松戸駅東口店,松戸市上本郷９０２番地の１町山ビル１階,35.800652,139.912735,8592,6386
chiba,12,コンビニ,2026-04-01,千野肇ローソンストア１００松戸馬橋店,松戸市西馬橋蔵元町１５６番地蔵元ビル１階,35.813778,139.912933,8595,6386
chiba,12,コンビニ,2026-04-30,小杉大輔ファミリーマート鎌ヶ谷南初富店,鎌ケ谷市南初富２丁目１０番５４号,35.774349,140.007874,8585,6401
chiba,12,コンビニ,2026-04-01,染谷和弘セブン－イレブン千葉神崎店,香取郡神崎町神崎本宿３２０６番地１,35.905258,140.40213,8617,6464
chiba,12,コンビニ,2026-04-14,法人番号1011101031089株式会社八洋ファミリーマート八洋プロロジスパーク成田店,成田市南三里塚８７番地２プロロジスパーク成田１付属店舗,35.738697,140.379089,8577,6460
chiba,12,ドラッグ・薬局,2026-04-28,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス成田飯仲店,成田市飯仲７番地１２,35.758789,140.302612,8582,6448
chiba,12,コンビニ,2026-04-01,関根有希ローソンストア１００野田山崎店,野田市山崎２２５８番地の１,35.924526,139.89209,8621,6382
chiba,12,コンビニ,2026-04-22,法人番号7050001018105セキショウブランニューシステム株式会社ファミリーマートＴＸ柏たなか駅店,柏市小青田５丁目１６番地１首都圏新都市鉄道つくばエクスプレス柏たなか駅２階ラチ外コンコース内,35.910675,139.957306,8618,6393
chiba,12,ドラッグ・薬局,2026-04-24,法人番号7180301016951株式会社スギ薬局スギドラッグ柏布施店,柏市布施８１４番地１５建物１階,35.888084,139.988831,8613,6398
ehime,38,コンビニ,2026-04-30,法人番号2013301010706株式会社ファミリーマートファミリーマート松山石手二丁目店,松山市石手二丁目５番１７号,33.846497,132.796906,8123,5247
ehime,38,ドラッグ・薬局,2026-04-16,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス波止浜店,今治市中堀一丁目１７４番地６０,34.100998,132.96608,8184,5274
fukui,18,コンビニ,2026-04-30,法人番号7220001013773株式会社グリーン・デイファミリーマート敦賀山泉店,敦賀市山泉９号５０７番地,35.62587,136.063232,8550,5770
fukui,18,コンビニ,2026-04-23,畠中俊秀セブンーイレブン小浜伏原店,小浜市伏原２２号１８番地１２,35.490891,135.745483,8517,5719
fukuoka,40,コンビニ,2026-04-23,大場智晴ファミリーマート門司大里本町店,北九州市門司区大里本町三丁目２番２８号,33.907486,130.932816,8137,4949
fukuoka,40,コンビニ,2026-04-29,法人番号2010701019195株式会社ローソンローソン中間通谷二丁目店,中間市通谷二丁目１番１号,33.821926,130.733582,8117,4917
fukuoka,40,コンビニ,2026-04-30,法人番号2013301010706株式会社ファミリーマートファミリーマート小倉重住二丁目店,北九州市小倉南区重住二丁目５番６号,33.854618,130.888977,8125,4942
fukuoka,40,スーパー,2026-04-01,法人番号6290001017604イオン九州株式会社マックスバリュエクスプレス住吉４丁目店,福岡市博多区住吉四丁目２９番２２号,33.583057,130.410278,8059,4865
fukuoka,40,コンビニ,2026-04-01,土路生宗高ファミリーマートＪＲ福間駅店,福津市中央三丁目１番１号,33.763393,130.486389,8103,4877
fukuoka,40,コンビニ,2026-04-01,法人番号4290001087153株式会社Ｎｅｗｅｍローソン大牟田白銀店,大牟田市白銀３５０番地１,33.066879,130.481186,7936,4876
fukuoka,40,スーパー,2026-04-09,法人番号9290001098798イオンウエルシア九州株式会社ウエルシアプラス久留米中央店,久留米市東町２７番地１５,33.311474,130.516205,7994,4882
fukuoka,40,ドラッグ・薬局,2026-04-21,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス新合川店,久留米市新合川二丁目５番２号,33.318336,130.540451,7996,4886
